booking_id,date,year,month,month_name,season,day_of_week,day_name,is_weekend,is_public_holiday,time_slot,slot_hour,service_duration_mins,lead_time_days,customer_id,is_repeat_customer,is_cancelled,is_noshow,attended
BK00970,2025-01-09,2025,1,January,Winter,3,Thursday,0,0,11:00,11,30,7,NC0261,0,0,0,1
BK00971,2025-01-09,2025,1,January,Winter,3,Thursday,0,0,13:00,13,60,5,NC0365,0,0,1,0
BK00972,2025-01-09,2025,1,January,Winter,3,Thursday,0,0,15:00,15,60,10,NC0389,0,1,0,0
BK00973,2025-01-10,2025,1,January,Winter,4,Friday,0,0,12:00,12,60,1,RC0033,1,1,0,0
BK00974,2025-01-10,2025,1,January,Winter,4,Friday,0,0,18:00,18,45,0,NC0286,0,1,0,0
BK00975,2025-01-11,2025,1,January,Winter,5,Saturday,1,0,09:00,9,60,5,RC0004,1,1,0,0
BK00976,2025-01-11,2025,1,January,Winter,5,Saturday,1,0,10:00,10,45,3,NC0256,0,0,0,1
BK00977,2025-01-11,2025,1,January,Winter,5,Saturday,1,0,18:00,18,30,3,RC0016,1,0,0,1
BK00978,2025-01-13,2025,1,January,Winter,0,Monday,0,0,11:00,11,60,6,RC0062,1,0,0,1
BK00979,2025-01-14,2025,1,January,Winter,1,Tuesday,0,0,11:00,11,45,2,NC0219,0,0,0,1
BK00980,2025-01-14,2025,1,January,Winter,1,Tuesday,0,0,19:00,19,30,5,NC0097,0,0,0,1
BK00981,2025-01-16,2025,1,January,Winter,3,Thursday,0,0,09:00,9,60,6,RC0059,1,1,0,0
BK00982,2025-01-16,2025,1,January,Winter,3,Thursday,0,0,15:00,15,60,10,RC0043,1,0,0,1
BK00983,2025-01-16,2025,1,January,Winter,3,Thursday,0,0,17:00,17,60,2,NC0349,0,0,0,1
BK00984,2025-01-17,2025,1,January,Winter,4,Friday,0,0,18:00,18,45,0,NC0230,0,1,0,0
BK00985,2025-01-18,2025,1,January,Winter,5,Saturday,1,0,09:00,9,90,6,NC0349,0,0,0,1
BK00986,2025-01-18,2025,1,January,Winter,5,Saturday,1,0,11:00,11,90,7,NC0203,0,0,0,1
BK00987,2025-01-18,2025,1,January,Winter,5,Saturday,1,0,13:00,13,30,4,NC0241,0,1,0,0
BK00988,2025-01-19,2025,1,January,Winter,6,Sunday,1,0,14:00,14,90,4,NC0201,0,0,0,1
BK00989,2025-01-20,2025,1,January,Winter,0,Monday,0,0,17:00,17,30,0,RC0050,1,0,0,1
BK00990,2025-01-20,2025,1,January,Winter,0,Monday,0,0,18:00,18,45,5,NC0244,0,1,0,0
BK00991,2025-01-22,2025,1,January,Winter,2,Wednesday,0,0,10:00,10,30,5,NC0222,0,0,0,1
BK00992,2025-01-23,2025,1,January,Winter,3,Thursday,0,0,15:00,15,60,4,RC0025,1,0,0,1
BK00993,2025-01-23,2025,1,January,Winter,3,Thursday,0,0,19:00,19,90,5,NC0154,0,0,0,1
BK00994,2025-01-24,2025,1,January,Winter,4,Friday,0,0,16:00,16,60,5,NC0289,0,0,0,1
BK00995,2025-01-24,2025,1,January,Winter,4,Friday,0,0,17:00,17,90,0,RC0032,1,1,0,0
BK00996,2025-01-25,2025,1,January,Winter,5,Saturday,1,0,13:00,13,30,3,NC0183,0,0,0,1
BK00997,2025-01-25,2025,1,January,Winter,5,Saturday,1,0,14:00,14,45,10,NC0299,0,0,0,1
BK00998,2025-01-25,2025,1,January,Winter,5,Saturday,1,0,15:00,15,30,10,NC0082,0,0,0,1
BK00999,2025-01-26,2025,1,January,Winter,6,Sunday,1,0,09:00,9,30,2,NC0228,0,0,0,1
BK01000,2025-01-27,2025,1,January,Winter,0,Monday,0,0,14:00,14,60,1,NC0343,0,1,0,0
BK01001,2025-01-28,2025,1,January,Winter,1,Tuesday,0,0,17:00,17,30,1,RC0058,1,0,0,1
BK01002,2025-01-29,2025,1,January,Winter,2,Wednesday,0,0,14:00,14,45,2,NC0357,0,0,0,1
BK01003,2025-01-30,2025,1,January,Winter,3,Thursday,0,0,10:00,10,90,6,NC0164,0,1,0,0
BK01004,2025-01-30,2025,1,January,Winter,3,Thursday,0,0,11:00,11,45,0,NC0125,0,1,0,0
BK01005,2025-01-30,2025,1,January,Winter,3,Thursday,0,0,15:00,15,30,4,RC0044,1,0,0,1
BK01006,2025-01-31,2025,1,January,Winter,4,Friday,0,0,18:00,18,30,4,NC0304,0,1,0,0
BK01007,2025-02-01,2025,2,February,Winter,5,Saturday,1,0,14:00,14,60,4,NC0112,0,0,0,1
BK01008,2025-02-01,2025,2,February,Winter,5,Saturday,1,0,17:00,17,45,1,NC0034,0,0,1,0
BK01009,2025-02-05,2025,2,February,Winter,2,Wednesday,0,0,09:00,9,45,4,RC0056,1,0,0,1
BK01010,2025-02-05,2025,2,February,Winter,2,Wednesday,0,0,19:00,19,30,1,NC0031,0,0,0,1
BK01011,2025-02-06,2025,2,February,Winter,3,Thursday,0,0,09:00,9,30,3,RC0064,1,0,0,1
BK01012,2025-02-08,2025,2,February,Winter,5,Saturday,1,0,10:00,10,60,4,NC0128,0,1,0,0
BK01013,2025-02-08,2025,2,February,Winter,5,Saturday,1,0,12:00,12,90,10,RC0078,1,1,0,0
BK01014,2025-02-08,2025,2,February,Winter,5,Saturday,1,0,14:00,14,60,3,NC0243,0,0,0,1
BK01015,2025-02-09,2025,2,February,Winter,6,Sunday,1,0,09:00,9,90,2,NC0310,0,0,0,1
BK01016,2025-02-09,2025,2,February,Winter,6,Sunday,1,0,11:00,11,90,6,NC0217,0,0,0,1
BK01017,2025-02-09,2025,2,February,Winter,6,Sunday,1,0,15:00,15,45,2,NC0285,0,0,0,1
BK01018,2025-02-09,2025,2,February,Winter,6,Sunday,1,0,17:00,17,30,2,NC0146,0,0,0,1
BK01019,2025-02-10,2025,2,February,Winter,0,Monday,0,0,17:00,17,45,0,RC0073,1,0,0,1
BK01020,2025-02-11,2025,2,February,Winter,1,Tuesday,0,0,12:00,12,60,3,RC0009,1,0,0,1
BK01021,2025-02-11,2025,2,February,Winter,1,Tuesday,0,0,17:00,17,30,1,NC0134,0,0,1,0
BK01022,2025-02-12,2025,2,February,Winter,2,Wednesday,0,0,09:00,9,30,7,NC0079,0,0,0,1
BK01023,2025-02-12,2025,2,February,Winter,2,Wednesday,0,0,14:00,14,30,3,NC0213,0,0,0,1
BK01024,2025-02-12,2025,2,February,Winter,2,Wednesday,0,0,16:00,16,60,6,NC0298,0,0,0,1
BK01025,2025-02-12,2025,2,February,Winter,2,Wednesday,0,0,17:00,17,45,2,RC0080,1,1,0,0
BK01026,2025-02-12,2025,2,February,Winter,2,Wednesday,0,0,18:00,18,60,0,NC0172,0,0,0,1
BK01027,2025-02-13,2025,2,February,Winter,3,Thursday,0,0,15:00,15,90,4,RC0039,1,0,0,1
BK01028,2025-02-13,2025,2,February,Winter,3,Thursday,0,0,16:00,16,90,6,NC0291,0,0,1,0
BK01029,2025-02-13,2025,2,February,Winter,3,Thursday,0,0,17:00,17,90,1,NC0171,0,0,0,1
BK01030,2025-02-14,2025,2,February,Winter,4,Friday,0,0,11:00,11,30,0,NC0128,0,1,0,0
BK01031,2025-02-14,2025,2,February,Winter,4,Friday,0,0,12:00,12,45,7,RC0002,1,0,0,1
BK01032,2025-02-14,2025,2,February,Winter,4,Friday,0,0,17:00,17,60,3,NC0153,0,0,0,1
BK01033,2025-02-15,2025,2,February,Winter,5,Saturday,1,0,09:00,9,90,14,NC0382,0,0,0,1
BK01034,2025-02-16,2025,2,February,Winter,6,Sunday,1,0,11:00,11,90,3,RC0035,1,0,0,1
BK01035,2025-02-17,2025,2,February,Winter,0,Monday,0,0,18:00,18,45,3,NC0254,0,0,1,0
BK01036,2025-02-18,2025,2,February,Winter,1,Tuesday,0,0,18:00,18,90,2,RC0021,1,0,0,1
BK01037,2025-02-20,2025,2,February,Winter,3,Thursday,0,0,17:00,17,60,4,NC0080,0,1,0,0
BK01038,2025-02-20,2025,2,February,Winter,3,Thursday,0,0,18:00,18,45,3,NC0259,0,0,0,1
BK01039,2025-02-20,2025,2,February,Winter,3,Thursday,0,0,19:00,19,45,4,NC0156,0,1,0,0
BK01040,2025-02-23,2025,2,February,Winter,6,Sunday,1,0,16:00,16,60,3,NC0018,0,0,0,1
BK01041,2025-02-23,2025,2,February,Winter,6,Sunday,1,0,18:00,18,60,7,NC0304,0,0,0,1
BK01042,2025-02-25,2025,2,February,Winter,1,Tuesday,0,0,12:00,12,60,3,RC0044,1,0,0,1
BK01043,2025-02-26,2025,2,February,Winter,2,Wednesday,0,0,16:00,16,45,1,NC0071,0,0,0,1
BK01044,2025-02-27,2025,2,February,Winter,3,Thursday,0,0,09:00,9,30,3,NC0095,0,1,0,0
BK01045,2025-02-27,2025,2,February,Winter,3,Thursday,0,0,11:00,11,45,3,NC0058,0,0,0,1
BK01046,2025-02-27,2025,2,February,Winter,3,Thursday,0,0,16:00,16,30,3,NC0245,0,0,0,1
BK01047,2025-02-28,2025,2,February,Winter,4,Friday,0,0,11:00,11,45,2,RC0053,1,0,0,1
BK01048,2025-02-28,2025,2,February,Winter,4,Friday,0,0,15:00,15,60,2,NC0192,0,0,0,1
BK01049,2025-02-28,2025,2,February,Winter,4,Friday,0,0,16:00,16,60,6,NC0261,0,0,0,1
BK01050,2025-02-28,2025,2,February,Winter,4,Friday,0,0,18:00,18,45,2,NC0222,0,0,0,1
BK01051,2025-03-01,2025,3,March,Spring,5,Saturday,1,0,11:00,11,60,7,RC0042,1,0,0,1
BK01052,2025-03-01,2025,3,March,Spring,5,Saturday,1,0,18:00,18,45,5,RC0063,1,1,0,0
BK01053,2025-03-02,2025,3,March,Spring,6,Sunday,1,0,11:00,11,60,10,NC0166,0,0,0,1
BK01054,2025-03-02,2025,3,March,Spring,6,Sunday,1,0,15:00,15,30,10,RC0025,1,0,0,1
BK01055,2025-03-03,2025,3,March,Spring,0,Monday,0,0,10:00,10,45,4,NC0150,0,0,0,1
BK01056,2025-03-03,2025,3,March,Spring,0,Monday,0,0,11:00,11,45,2,NC0255,0,0,0,1
BK01057,2025-03-03,2025,3,March,Spring,0,Monday,0,0,15:00,15,30,10,RC0049,1,0,0,1
BK01058,2025-03-04,2025,3,March,Spring,1,Tuesday,0,0,16:00,16,60,1,NC0143,0,1,0,0
BK01059,2025-03-04,2025,3,March,Spring,1,Tuesday,0,0,17:00,17,60,1,NC0217,0,0,1,0
BK01060,2025-03-04,2025,3,March,Spring,1,Tuesday,0,0,18:00,18,30,1,NC0142,0,1,0,0
BK01061,2025-03-05,2025,3,March,Spring,2,Wednesday,0,0,15:00,15,60,1,NC0083,0,0,0,1
BK01062,2025-03-05,2025,3,March,Spring,2,Wednesday,0,0,17:00,17,45,1,NC0114,0,0,0,1
BK01063,2025-03-06,2025,3,March,Spring,3,Thursday,0,0,10:00,10,60,4,NC0210,0,0,0,1
BK01064,2025-03-07,2025,3,March,Spring,4,Friday,0,0,11:00,11,45,1,NC0107,0,0,0,1
BK01065,2025-03-07,2025,3,March,Spring,4,Friday,0,0,17:00,17,60,2,NC0034,0,0,0,1
BK01066,2025-03-07,2025,3,March,Spring,4,Friday,0,0,18:00,18,30,0,RC0058,1,1,0,0
BK01067,2025-03-07,2025,3,March,Spring,4,Friday,0,0,19:00,19,30,0,NC0246,0,0,0,1
BK01068,2025-03-08,2025,3,March,Spring,5,Saturday,1,0,10:00,10,60,5,NC0048,0,0,0,1
BK01069,2025-03-08,2025,3,March,Spring,5,Saturday,1,0,11:00,11,120,3,RC0019,1,0,0,1
BK01070,2025-03-09,2025,3,March,Spring,6,Sunday,1,0,09:00,9,90,1,RC0026,1,0,0,1
BK01071,2025-03-09,2025,3,March,Spring,6,Sunday,1,0,15:00,15,60,3,NC0393,0,0,0,1
BK01072,2025-03-10,2025,3,March,Spring,0,Monday,0,0,15:00,15,45,0,NC0070,0,0,0,1
BK01073,2025-03-12,2025,3,March,Spring,2,Wednesday,0,0,11:00,11,45,2,NC0212,0,1,0,0
BK01074,2025-03-12,2025,3,March,Spring,2,Wednesday,0,0,14:00,14,90,1,NC0385,0,0,0,1
BK01075,2025-03-12,2025,3,March,Spring,2,Wednesday,0,0,16:00,16,45,6,RC0003,1,0,0,1
BK01076,2025-03-12,2025,3,March,Spring,2,Wednesday,0,0,18:00,18,30,5,NC0328,0,1,0,0
BK01077,2025-03-14,2025,3,March,Spring,4,Friday,0,0,11:00,11,45,4,NC0178,0,1,0,0
BK01078,2025-03-14,2025,3,March,Spring,4,Friday,0,0,18:00,18,45,5,NC0079,0,0,0,1
BK01079,2025-03-15,2025,3,March,Spring,5,Saturday,1,0,09:00,9,45,5,NC0048,0,0,1,0
BK01080,2025-03-15,2025,3,March,Spring,5,Saturday,1,0,11:00,11,60,4,NC0078,0,0,0,1
BK01081,2025-03-15,2025,3,March,Spring,5,Saturday,1,0,13:00,13,90,3,RC0062,1,0,0,1
BK01082,2025-03-15,2025,3,March,Spring,5,Saturday,1,0,14:00,14,90,5,NC0176,0,0,0,1
BK01083,2025-03-15,2025,3,March,Spring,5,Saturday,1,0,18:00,18,90,3,RC0043,1,0,0,1
BK01084,2025-03-16,2025,3,March,Spring,6,Sunday,1,0,09:00,9,90,3,NC0285,0,0,0,1
BK01085,2025-03-17,2025,3,March,Spring,0,Monday,0,0,14:00,14,45,2,NC0061,0,0,0,1
BK01086,2025-03-18,2025,3,March,Spring,1,Tuesday,0,0,09:00,9,60,3,NC0077,0,1,0,0
BK01087,2025-03-19,2025,3,March,Spring,2,Wednesday,0,0,14:00,14,45,3,RC0051,1,0,0,1
BK01088,2025-03-19,2025,3,March,Spring,2,Wednesday,0,0,15:00,15,60,0,NC0071,0,0,0,1
BK01089,2025-03-19,2025,3,March,Spring,2,Wednesday,0,0,17:00,17,45,1,NC0353,0,0,0,1
BK01090,2025-03-20,2025,3,March,Spring,3,Thursday,0,0,18:00,18,45,0,NC0076,0,1,0,0
BK01091,2025-03-20,2025,3,March,Spring,3,Thursday,0,0,19:00,19,30,1,NC0353,0,0,0,1
BK01092,2025-03-21,2025,3,March,Spring,4,Friday,0,0,17:00,17,60,1,NC0130,0,0,0,1
BK01093,2025-03-22,2025,3,March,Spring,5,Saturday,1,0,16:00,16,60,14,NC0085,0,0,0,1
BK01094,2025-03-22,2025,3,March,Spring,5,Saturday,1,0,17:00,17,45,5,NC0123,0,0,0,1
BK01095,2025-03-23,2025,3,March,Spring,6,Sunday,1,0,09:00,9,45,14,RC0062,1,0,0,1
BK01096,2025-03-23,2025,3,March,Spring,6,Sunday,1,0,12:00,12,60,5,RC0068,1,0,0,1
BK01097,2025-03-24,2025,3,March,Spring,0,Monday,0,0,09:00,9,90,7,NC0214,0,0,0,1
BK01098,2025-03-24,2025,3,March,Spring,0,Monday,0,0,18:00,18,30,1,NC0231,0,1,0,0
BK01099,2025-03-24,2025,3,March,Spring,0,Monday,0,0,19:00,19,45,4,NC0275,0,0,0,1
BK01100,2025-03-25,2025,3,March,Spring,1,Tuesday,0,0,13:00,13,60,3,NC0110,0,0,0,1
BK01101,2025-03-25,2025,3,March,Spring,1,Tuesday,0,0,17:00,17,30,3,NC0008,0,0,0,1
BK01102,2025-03-25,2025,3,March,Spring,1,Tuesday,0,0,19:00,19,30,1,RC0021,1,1,0,0
BK01103,2025-03-26,2025,3,March,Spring,2,Wednesday,0,0,12:00,12,30,6,NC0063,0,0,0,1
BK01104,2025-03-27,2025,3,March,Spring,3,Thursday,0,0,12:00,12,90,0,NC0372,0,0,0,1
BK01105,2025-03-27,2025,3,March,Spring,3,Thursday,0,0,16:00,16,30,4,NC0388,0,0,0,1
BK01106,2025-03-27,2025,3,March,Spring,3,Thursday,0,0,17:00,17,30,4,NC0398,0,0,0,1
BK01107,2025-03-28,2025,3,March,Spring,4,Friday,0,0,10:00,10,90,3,NC0400,0,0,0,1
BK01108,2025-03-28,2025,3,March,Spring,4,Friday,0,0,13:00,13,45,4,NC0191,0,0,0,1
BK01109,2025-03-28,2025,3,March,Spring,4,Friday,0,0,15:00,15,60,3,NC0305,0,0,0,1
BK01110,2025-03-28,2025,3,March,Spring,4,Friday,0,0,17:00,17,30,2,NC0062,0,0,0,1
BK01111,2025-03-28,2025,3,March,Spring,4,Friday,0,0,18:00,18,30,0,NC0151,0,0,0,1
BK01112,2025-03-29,2025,3,March,Spring,5,Saturday,1,0,10:00,10,60,14,NC0039,0,0,0,1
BK01113,2025-03-29,2025,3,March,Spring,5,Saturday,1,0,19:00,19,30,3,RC0075,1,0,0,1
BK01114,2025-03-31,2025,3,March,Spring,0,Monday,0,0,10:00,10,45,3,NC0022,0,0,0,1
BK01115,2025-03-31,2025,3,March,Spring,0,Monday,0,0,15:00,15,60,1,NC0241,0,1,0,0
BK01116,2025-04-01,2025,4,April,Spring,1,Tuesday,0,0,19:00,19,30,3,NC0064,0,0,1,0
BK01117,2025-04-02,2025,4,April,Spring,2,Wednesday,0,0,16:00,16,60,10,NC0119,0,0,0,1
BK01118,2025-04-03,2025,4,April,Spring,3,Thursday,0,0,10:00,10,45,6,NC0064,0,0,0,1
BK01119,2025-04-03,2025,4,April,Spring,3,Thursday,0,0,13:00,13,30,2,NC0106,0,0,0,1
BK01120,2025-04-04,2025,4,April,Spring,4,Friday,0,0,13:00,13,30,3,NC0331,0,0,0,1
BK01121,2025-04-04,2025,4,April,Spring,4,Friday,0,0,15:00,15,30,2,NC0268,0,0,0,1
BK01122,2025-04-04,2025,4,April,Spring,4,Friday,0,0,18:00,18,45,3,RC0032,1,0,0,1
BK01123,2025-04-05,2025,4,April,Spring,5,Saturday,1,0,09:00,9,90,3,RC0020,1,0,0,1
BK01124,2025-04-05,2025,4,April,Spring,5,Saturday,1,0,11:00,11,60,5,NC0309,0,0,0,1
BK01125,2025-04-05,2025,4,April,Spring,5,Saturday,1,0,13:00,13,30,4,NC0183,0,0,0,1
BK01126,2025-04-05,2025,4,April,Spring,5,Saturday,1,0,15:00,15,90,3,RC0073,1,0,0,1
BK01127,2025-04-05,2025,4,April,Spring,5,Saturday,1,0,17:00,17,30,4,NC0281,0,0,0,1
BK01128,2025-04-06,2025,4,April,Spring,6,Sunday,1,0,11:00,11,90,2,NC0314,0,0,0,1
BK01129,2025-04-06,2025,4,April,Spring,6,Sunday,1,0,14:00,14,60,2,NC0278,0,0,0,1
BK01130,2025-04-06,2025,4,April,Spring,6,Sunday,1,0,19:00,19,45,3,RC0030,1,0,0,1
BK01131,2025-04-07,2025,4,April,Spring,0,Monday,0,0,18:00,18,60,1,NC0105,0,0,0,1
BK01132,2025-04-08,2025,4,April,Spring,1,Tuesday,0,0,14:00,14,45,0,NC0109,0,0,0,1
BK01133,2025-04-08,2025,4,April,Spring,1,Tuesday,0,0,15:00,15,60,3,NC0366,0,0,0,1
BK01134,2025-04-09,2025,4,April,Spring,2,Wednesday,0,0,16:00,16,90,5,RC0028,1,0,0,1
BK01135,2025-04-10,2025,4,April,Spring,3,Thursday,0,0,09:00,9,45,3,NC0058,0,0,0,1
BK01136,2025-04-10,2025,4,April,Spring,3,Thursday,0,0,11:00,11,30,2,RC0030,1,0,0,1
BK01137,2025-04-10,2025,4,April,Spring,3,Thursday,0,0,14:00,14,45,0,RC0018,1,0,0,1
BK01138,2025-04-11,2025,4,April,Spring,4,Friday,0,0,09:00,9,30,2,RC0036,1,1,0,0
BK01139,2025-04-11,2025,4,April,Spring,4,Friday,0,0,10:00,10,60,6,NC0013,0,1,0,0
BK01140,2025-04-11,2025,4,April,Spring,4,Friday,0,0,11:00,11,30,3,NC0327,0,0,0,1
BK01141,2025-04-11,2025,4,April,Spring,4,Friday,0,0,12:00,12,30,4,NC0276,0,0,0,1
BK01142,2025-04-12,2025,4,April,Spring,5,Saturday,1,0,10:00,10,60,3,NC0022,0,0,0,1
BK01143,2025-04-12,2025,4,April,Spring,5,Saturday,1,0,11:00,11,60,4,RC0034,1,1,0,0
BK01144,2025-04-12,2025,4,April,Spring,5,Saturday,1,0,12:00,12,45,3,RC0049,1,0,0,1
BK01145,2025-04-12,2025,4,April,Spring,5,Saturday,1,0,13:00,13,30,3,NC0188,0,0,0,1
BK01146,2025-04-12,2025,4,April,Spring,5,Saturday,1,0,16:00,16,45,4,NC0286,0,0,0,1
BK01147,2025-04-13,2025,4,April,Spring,6,Sunday,1,0,09:00,9,45,7,RC0007,1,0,0,1
BK01148,2025-04-13,2025,4,April,Spring,6,Sunday,1,0,12:00,12,120,2,NC0330,0,0,0,1
BK01149,2025-04-13,2025,4,April,Spring,6,Sunday,1,0,14:00,14,45,5,NC0271,0,0,0,1
BK01150,2025-04-14,2025,4,April,Spring,0,Monday,0,0,09:00,9,45,4,NC0388,0,0,0,1
BK01151,2025-04-15,2025,4,April,Spring,1,Tuesday,0,0,10:00,10,45,3,NC0175,0,0,0,1
BK01152,2025-04-16,2025,4,April,Spring,2,Wednesday,0,0,12:00,12,30,4,NC0170,0,0,0,1
BK01153,2025-04-16,2025,4,April,Spring,2,Wednesday,0,0,15:00,15,90,2,NC0150,0,0,0,1
BK01154,2025-04-16,2025,4,April,Spring,2,Wednesday,0,0,16:00,16,90,3,NC0132,0,0,0,1
BK01155,2025-04-16,2025,4,April,Spring,2,Wednesday,0,0,19:00,19,60,2,NC0233,0,0,0,1
BK01156,2025-04-17,2025,4,April,Spring,3,Thursday,0,0,10:00,10,60,0,NC0116,0,1,0,0
BK01157,2025-04-17,2025,4,April,Spring,3,Thursday,0,0,11:00,11,120,3,RC0079,1,0,0,1
BK01158,2025-04-17,2025,4,April,Spring,3,Thursday,0,0,17:00,17,90,4,NC0107,0,1,0,0
BK01159,2025-04-17,2025,4,April,Spring,3,Thursday,0,0,18:00,18,60,2,NC0058,0,0,1,0
BK01160,2025-04-18,2025,4,April,Spring,4,Friday,0,1,10:00,10,60,1,NC0306,0,0,1,0
BK01161,2025-04-18,2025,4,April,Spring,4,Friday,0,1,11:00,11,30,2,NC0040,0,0,0,1
BK01162,2025-04-18,2025,4,April,Spring,4,Friday,0,1,14:00,14,30,2,RC0018,1,0,0,1
BK01163,2025-04-19,2025,4,April,Spring,5,Saturday,1,0,09:00,9,90,5,RC0006,1,0,0,1
BK01164,2025-04-19,2025,4,April,Spring,5,Saturday,1,0,10:00,10,30,7,NC0219,0,1,0,0
BK01165,2025-04-19,2025,4,April,Spring,5,Saturday,1,0,11:00,11,60,10,NC0267,0,0,0,1
BK01166,2025-04-19,2025,4,April,Spring,5,Saturday,1,0,14:00,14,60,3,NC0038,0,1,0,0
BK01167,2025-04-20,2025,4,April,Spring,6,Sunday,1,0,10:00,10,120,3,RC0068,1,1,0,0
BK01168,2025-04-20,2025,4,April,Spring,6,Sunday,1,0,11:00,11,60,7,RC0068,1,0,0,1
BK01169,2025-04-20,2025,4,April,Spring,6,Sunday,1,0,16:00,16,30,6,NC0315,0,0,0,1
BK01170,2025-04-21,2025,4,April,Spring,0,Monday,0,1,10:00,10,60,4,RC0022,1,0,0,1
BK01171,2025-04-21,2025,4,April,Spring,0,Monday,0,1,10:00,10,90,4,NC0400,0,0,0,1
BK01172,2025-04-21,2025,4,April,Spring,0,Monday,0,1,17:00,17,45,4,RC0003,1,0,0,1
BK01173,2025-04-22,2025,4,April,Spring,1,Tuesday,0,0,11:00,11,60,10,NC0398,0,0,0,1
BK01174,2025-04-22,2025,4,April,Spring,1,Tuesday,0,0,17:00,17,30,2,NC0016,0,1,0,0
BK01175,2025-04-23,2025,4,April,Spring,2,Wednesday,0,0,18:00,18,60,4,NC0146,0,0,0,1
BK01176,2025-04-24,2025,4,April,Spring,3,Thursday,0,0,12:00,12,45,5,NC0048,0,0,0,1
BK01177,2025-04-24,2025,4,April,Spring,3,Thursday,0,0,13:00,13,60,3,NC0008,0,1,0,0
BK01178,2025-04-25,2025,4,April,Spring,4,Friday,0,0,11:00,11,45,5,NC0016,0,0,1,0
BK01179,2025-04-25,2025,4,April,Spring,4,Friday,0,0,16:00,16,90,5,NC0060,0,0,1,0
BK01180,2025-04-25,2025,4,April,Spring,4,Friday,0,0,19:00,19,30,0,NC0014,0,0,0,1
BK01181,2025-04-26,2025,4,April,Spring,5,Saturday,1,0,09:00,9,60,3,NC0378,0,0,0,1
BK01182,2025-04-26,2025,4,April,Spring,5,Saturday,1,0,10:00,10,60,5,NC0227,0,1,0,0
BK01183,2025-04-26,2025,4,April,Spring,5,Saturday,1,0,10:00,10,60,0,NC0139,0,0,0,1
BK01184,2025-04-26,2025,4,April,Spring,5,Saturday,1,0,11:00,11,90,10,NC0230,0,0,0,1
BK01185,2025-04-26,2025,4,April,Spring,5,Saturday,1,0,13:00,13,45,5,NC0372,0,0,1,0
BK01186,2025-04-26,2025,4,April,Spring,5,Saturday,1,0,14:00,14,60,1,NC0309,0,1,0,0
BK01187,2025-04-26,2025,4,April,Spring,5,Saturday,1,0,17:00,17,30,3,NC0102,0,0,0,1
BK01188,2025-04-27,2025,4,April,Spring,6,Sunday,1,0,09:00,9,120,4,NC0056,0,0,0,1
BK01189,2025-04-27,2025,4,April,Spring,6,Sunday,1,0,19:00,19,30,5,RC0010,1,0,0,1
BK01190,2025-04-28,2025,4,April,Spring,0,Monday,0,0,10:00,10,120,3,NC0151,0,1,0,0
BK01191,2025-04-28,2025,4,April,Spring,0,Monday,0,0,16:00,16,60,6,RC0014,1,0,0,1
BK01192,2025-04-28,2025,4,April,Spring,0,Monday,0,0,18:00,18,45,0,NC0328,0,0,0,1
BK01193,2025-04-28,2025,4,April,Spring,0,Monday,0,0,19:00,19,90,2,NC0134,0,1,0,0
BK01194,2025-04-30,2025,4,April,Spring,2,Wednesday,0,0,11:00,11,90,0,RC0058,1,0,0,1
BK01195,2025-04-30,2025,4,April,Spring,2,Wednesday,0,0,17:00,17,45,5,NC0121,0,0,0,1
BK01196,2025-04-30,2025,4,April,Spring,2,Wednesday,0,0,18:00,18,30,2,NC0193,0,0,0,1
BK01197,2025-05-01,2025,5,May,Spring,3,Thursday,0,0,09:00,9,45,6,NC0348,0,0,0,1
BK01198,2025-05-01,2025,5,May,Spring,3,Thursday,0,0,12:00,12,60,0,NC0090,0,0,0,1
BK01199,2025-05-01,2025,5,May,Spring,3,Thursday,0,0,17:00,17,30,6,NC0009,0,0,0,1
BK01200,2025-05-02,2025,5,May,Spring,4,Friday,0,0,09:00,9,60,10,NC0222,0,0,0,1
BK01201,2025-05-02,2025,5,May,Spring,4,Friday,0,0,18:00,18,30,1,NC0047,0,0,0,1
BK01202,2025-05-03,2025,5,May,Spring,5,Saturday,1,0,10:00,10,60,4,NC0237,0,0,0,1
BK01203,2025-05-03,2025,5,May,Spring,5,Saturday,1,0,11:00,11,90,4,NC0259,0,0,0,1
BK01204,2025-05-03,2025,5,May,Spring,5,Saturday,1,0,11:00,11,90,5,RC0005,1,1,0,0
BK01205,2025-05-03,2025,5,May,Spring,5,Saturday,1,0,15:00,15,90,6,NC0016,0,0,0,1
BK01206,2025-05-03,2025,5,May,Spring,5,Saturday,1,0,17:00,17,30,2,RC0005,1,0,0,1
BK01207,2025-05-04,2025,5,May,Spring,6,Sunday,1,0,18:00,18,90,14,NC0280,0,0,0,1
BK01208,2025-05-05,2025,5,May,Spring,0,Monday,0,1,10:00,10,60,1,NC0200,0,0,0,1
BK01209,2025-05-05,2025,5,May,Spring,0,Monday,0,1,14:00,14,90,2,NC0190,0,0,0,1
BK01210,2025-05-05,2025,5,May,Spring,0,Monday,0,1,15:00,15,45,0,NC0167,0,0,0,1
BK01211,2025-05-06,2025,5,May,Spring,1,Tuesday,0,0,11:00,11,45,3,NC0171,0,1,0,0
BK01212,2025-05-06,2025,5,May,Spring,1,Tuesday,0,0,18:00,18,45,4,NC0110,0,0,0,1
BK01213,2025-05-07,2025,5,May,Spring,2,Wednesday,0,0,09:00,9,90,6,NC0357,0,0,0,1
